Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
6/3/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 21, COLONIA, SIN DATOS, 1, 475110, 6246225 
9/6/2017, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 4, MALDONADO, SIN DATOS, 1, 650295, 6150815 
24/12/2017, AVENIDA WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, DOMINGO, 23, SALTO, SALTO, 1, 409765, 6525065 
17/12/2017, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 18, CANELONES, SIN DATOS, 1, 599090, 6170560 
7/1/2018, RUTA 93 KM 95, CAÍDA, LEVE, DOMINGO, 9, MALDONADO, SIN DATOS, 1, 660390, 6149115 
24/9/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 6, COLONIA, SIN DATOS, 1, 382260, 6235710 
7/4/2017, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 18, RIO NEGRO, SIN DATOS, 1, 408725, 6358405 
17/7/2017, COLONIA OFIR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, RIO NEGRO, SIN DATOS, 1, 394895, 6395185 
15/5/2017, OCHO DE OCTUBRE, CAÍDA, LEVE, LUNES, 14, SALTO, SALTO, 1, 408680, 6527470 
7/8/2017, RUTA 21, CAÍDA, LEVE, LUNES, 17, SORIANO, SIN DATOS, 1, 389265, 6291140 
5/3/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, COLONIA, SIN DATOS, 1, 412340, 6219375 
15/5/2017, CONSTITUYENTE, CAÍDA, SIN LESIONADOS, LUNES, 17, SORIANO, MERCEDES, 1, 403855, 6319105 
26/2/2018, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 4, FLORES, SIN DATOS, 1, 509960, 6289920 
17/4/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 4, TACUAREMBO, SIN DATOS, 1, 589210, 6455405 
1/1/2018, NO SE INGRESO, DESPISTE, LEVE, LUNES, 17, LAVALLEJA, SIN DATOS, 1, 704615, 6238815 
9/10/2017, NO SE INGRESO, DESPISTE, LEVE, LUNES, 11, COLONIA, SIN DATOS, 1, 445395, 6206050 
24/5/2017, CAMINO EL ARBOLITO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 11, ROCHA, SIN DATOS, 1, 765650, 6178325 
10/10/2017, RUTA N°42 Y 43, DESPISTE, SIN LESIONADOS, MARTES, 22, DURAZNO, SIN DATOS, 1, 629835, 6357345 
18/4/2017, VEINTICINCO DE AGOSTO, CAÍDA, LEVE, MARTES, 17, FLORIDA, SIN DATOS, 1, 556275, 6290680 
13/2/2018, NO SE INGRESO, DESPISTE, GRAVE, MARTES, 1, CANELONES, SIN DATOS, 1, 569500, 6159435 
11/4/2017,  REPUBLICA, ATROPELLO DE ANIMALES, LEVE, MARTES, 19, CANELONES, BARROS BLANCOS, 1, 592925, 6153370 
9/1/2018, CAMINO LOS HORNEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, CANELONES, SIN DATOS, 1, 593145, 6147205 
26/9/2017, BLANDENGUES, CAÍDA, LEVE, MARTES, 22, CANELONES, SIN DATOS, 1, 572535, 6157630 
14/6/2017, JOSE PEDRO VARELA, CAÍDA, LEVE, MIÉRCOLES, 18, SALTO, SALTO, 1, 407895, 6526695 
19/4/2017, PEREZ BUTLER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, CANELONES, EL PINAR, 1, 599730, 6148305 
2/8/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 1, 594430, 6147315 
28/2/2018, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 15, RIVERA, SIN DATOS, 1, 701840, 6497540 
1/7/2017, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 13, CANELONES, SIN DATOS, 1, 567500, 6172760 
10/6/2017, CAMINO ROS DE OGER, CAÍDA, SIN LESIONADOS, SÁBADO, 14, PAYSANDU, SIN DATOS, 1, 415215, 6466965 
13/1/2018, BRASIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 6, SALTO, SALTO, 1, 408105, 6527190 
2/12/2017, RUTA 19 KM 10.5000, DESPISTE, SIN LESIONADOS, SÁBADO, 6, ROCHA, SIN DATOS, 1, 817840, 6266930 
3/3/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, CANELONES, SIN DATOS, 1, 589700, 6154160 
12/10/2017, RUTA 96.KM 2, CAÍDA, LEVE, JUEVES, 23, SORIANO, LA LOMA, 1, 376680, 6302340 
29/3/2018, PEDRO ROSA GIFFUNI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, SIN DATOS, 1, 570855, 6153295 
20/7/2017, DOCTOR MORQUIO, DESPISTE, GRAVE, JUEVES, 3, SALTO, SALTO, 1, 409415, 6525910 
19/10/2017, JUAN P. LOPEZ, DESPISTE, LEVE, JUEVES, 16, CANELONES, CERRILLOS, 1, 559315, 6170430 
14/12/2017, RIO BRANCO Y PLAZA SAMUEL , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, ROCHA, CHUY, 1, 827400, 6266015 
26/10/2017, RUTA 19 KM. 57, DESPISTE, SIN LESIONADOS, JUEVES, 23, DURAZNO, SIN DATOS, 1, 648380, 6337105 
19/10/2017, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 11, TREINTA Y TRES, SIN DATOS, 1, 805250, 6368935 
21/7/2017,  PANCHO LOPEZ, CAÍDA, GRAVE, VIERNES, 13, FLORES, TRINIDAD, 1, 509420, 6290215 
29/12/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 12, CANELONES, SIN DATOS, 1, 600385, 6172750 
3/11/2017, DE ALCALA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, CANELONES, ATLANTIDA, 1, 613095, 6153295 
26/5/2017, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 7, COLONIA, SIN DATOS, 1, 441670, 6209445 
16/3/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SAN JOSE, SIN DATOS, 1, 551175, 6188845 
29/7/2017, CHANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 575615, 6137265 
23/12/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 3, COLONIA, SIN DATOS, 1, 414230, 6228135 
23/6/2017, SAN CONO, CAÍDA, SIN LESIONADOS, VIERNES, 21, CANELONES, PASO CARRASCO, 1, 586730, 6141775 
2/12/2017, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, PANDO, 1, 595150, 6156965 
22/1/2018, RUTA, DESPISTE, LEVE, LUNES, 14, TREINTA Y TRES, SIN DATOS, 1, 794475, 6327570 
26/2/2018, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 19, COLONIA, SIN DATOS, 1, 465915, 6237485 
15/1/2018, PASAJE DOS --CERRO--, DESPISTE, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 566155, 6140030 
7/3/2018, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573000, 6137385 
20/1/2018,  SIN NOMBRE, CAÍDA, LEVE, SÁBADO, 14, CERRO LARGO, ISIDORO NOBLIA, 1, 772400, 6459860 
29/3/2018, NO SE INGRESO, CAÍDA, LEVE, JUEVES, 17, CANELONES, FRACC. SOBRE RUTA 74, 1, 588970, 6155450 
1/3/2018, DOCTOR ELIAS REGULES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, SIN DATOS, 1, 571860, 6159325 
9/2/2018, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 13, MALDONADO, SIN DATOS, 1, 696020, 6168710 
30/10/2017, NO SE INGRESO, CAÍDA, LEVE, LUNES, 8, FLORES, SIN DATOS, 1, 520850, 6296055 
1/5/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 23, FLORIDA, SIN DATOS, 1, 621880, 6221395 
25/3/2018, CAPITAN FRANCISCO BICUDO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 19, PAYSANDU, PAYSANDU, 1, 398805, 6422620 
10/10/2017, Cno LA TALA a 10 km del pueblo 18 de julio, DESPISTE, FATAL, MARTES, 17, ROCHA, SIN DATOS, 1, 818840, 6273510 
21/1/2018, RAMBLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, COLONIA, ARTILLEROS, 1, 446825, 6190535 
7/1/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, MONTEVIDEO, MONTEVIDEO, 1, 585220, 6149710 
18/3/2018, CAMINO A TOMAS GOMENSORO, DESPISTE, LEVE, DOMINGO, 23, ARTIGAS, SIN DATOS, 1, 467050, 6610140 
4/2/2018, INTENDENTE ORESTES LANZA, CAÍDA, LEVE, DOMINGO, 20, SALTO, SALTO, 1, 408115, 6525445 
4/2/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, ROCHA, SIN DATOS, 1, 759285, 6164590 
18/3/2018, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, CANELONES, SIN DATOS, 1, 584590, 6157410 
18/2/2018, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 577325, 6145465 
14/1/2018, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MALDONADO, MALDONADO, 1, 686695, 6134930 
4/2/2018, RUTA 7 KM 80.000, DESPISTE, FATAL, DOMINGO, 6, CANELONES, SIN DATOS, 1, 615185, 6200000 
7/1/2018, CAMINO CIBILS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 566575, 6143440 
14/1/2018, PERIMETRAL Y 15, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 4, MALDONADO, MALDONADO, 1, 688930, 6136275 
14/1/2018, JOSE PEDRO VARELA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 8, CANELONES, SIN DATOS, 1, 572085, 6157160 
4/2/2018, AVENIDA INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, LAVALLEJA, MINAS, 1, 665010, 6195570 
18/3/2018, AVENIDA DOCTOR AMERICO RICALDONI, DESPISTE, SIN LESIONADOS, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 576970, 6137930 
18/3/2018, COSTANERA NORTE CESAR MAYO GUTIERREZ, CAÍDA, LEVE, DOMINGO, 8, SALTO, SALTO, 1, 406830, 6528490 
11/2/2018, RUTA 10. A 1 KM  EN DIRECCIÓN AL DPTO DE MALDONADO DE INTERSECCIÓN CON CAMINO DE ACCESO. DPTO DE ROCHA., DESPISTE, LEVE, DOMINGO, 8, ROCHA, SIN DATOS, 1, 735990, 6154765 
4/3/2018, BOULEVARD APARICIO SARAVIA, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 576675, 6144960 
28/1/2018, ANSINA, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 10, CANELONES, PANDO, 1, 595260, 6156605 
7/1/2018, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 576640, 6143555 
7/1/2018, AVENIDA ANTONIO CAMACHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MALDONADO, PINARES - LAS DELICIAS, 1, 686085, 6133385 
6/11/2017, NO SE INGRESO, CAÍDA, LEVE, LUNES, 17, CANELONES, CITY GOLF, 1, 612625, 6152085 
12/12/2017, SEGARRA FRANCO, CAÍDA, LEVE, MARTES, 18, TACUAREMBO, TACUAREMBO, 1, 597545, 6489370 
25/4/2017, JAIME ROSS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, TACUAREMBO, TACUAREMBO, 1, 595345, 6490925 
30/5/2017, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, ARTIGAS, ARTIGAS, 1, 551665, 6637030 
13/2/2018, ANDRES CHEVESTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, TREINTA Y TRES, TREINTA Y TRES, 1, 743235, 6318930 
13/2/2018, NO SE INGRESO, DESPISTE, LEVE, MARTES, 13, COLONIA, SIN DATOS, 1, 465925, 6238445 
12/12/2017, ASENCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, SORIANO, DOLORES, 1, 386810, 6289470 
2/1/2018, CAMINO LUSSICH , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MALDONADO, SIN DATOS, 1, 680750, 6137880 
23/5/2017, CALLE 7, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, CANELONES, PARQUE DEL PLATA, 1, 616645, 6152455 
26/12/2017, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, COLONIA, ROSARIO, 1, 467900, 6203680 
26/9/2017, AVENIDA INGENIERO LUIS P PONCE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576705, 6137555 
11/4/2017, LORENZO BATLLE PACHECO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 5, MALDONADO, PUNTA DEL ESTE, 1, 689105, 6130375 
18/4/2017, PRESIDENTE TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, MALDONADO, SAN CARLOS, 1, 690075, 6147490 
9/5/2017, CAMINO GENERAL MAXIMO SANTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 572820, 6145155 
20/6/2017, ISLA DE FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574975, 6136565 
17/10/2017, VERACIERTO, ATROPELLO DE ANIMALES, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 580075, 6141990 
17/10/2017, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, COLONIA, CARMELO, 1, 380850, 6237390 
26/9/2017, CAMINO CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572990, 6143275 
22/8/2017, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, COLONIA, TARARIRAS, 1, 444025, 6207610 
16/1/2018, RUTA ONCE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, CANELONES, SANTA LUCIA, 1, 556770, 6186740 
26/9/2017, COLONIA, ATROPELLO DE PEATÓN, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 573665, 6137190 
9/1/2018, CAMPING 33 ORIENTALES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 0, DURAZNO, DURAZNO, 1, 544970, 6308160 
20/2/2018, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, TACUAREMBO, TACUAREMBO, 1, 597150, 6491655 
30/5/2017, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, SALTO, SALTO, 1, 410580, 6526915 
10/10/2017, BOGOTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 568155, 6140415 
22/4/2017, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 1, ARTIGAS, ARTIGAS, 1, 550375, 6636400 
22/4/2017, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 21, SORIANO, VILLA SORIANO, 1, 376830, 6303115 
13/1/2018, DOCTOR ROMAN BERGALLI, CAÍDA, LEVE, SÁBADO, 6, MALDONADO, MALDONADO, 1, 687110, 6135615 
30/12/2017, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, SALTO, SALTO, 1, 409310, 6526250 
25/11/2017, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 4, MONTEVIDEO, MONTEVIDEO, 1, 577520, 6135500 
6/1/2018, FERNANDO BEDUCHANT, CAÍDA, GRAVE, SÁBADO, 11, FLORIDA, 25 DE AGOSTO, 1, 555065, 6192010 
4/11/2017, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, SORIANO, MERCEDES, 1, 404410, 6319695 
30/12/2017, ESTEBAN LAZAGUE, CAÍDA, LEVE, SÁBADO, 2, COLONIA, NUEVA HELVECIA, 1, 479170, 6205450 
9/9/2017, AGAPITO PARABERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, MALDONADO, 1, 688080, 6136645 
23/12/2017,  AVENIDA PEREZ BUTLER, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 3, CANELONES, EL PINAR, 1, 598800, 6148510 
24/6/2017, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 583800, 6139395 
5/8/2017, MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 576060, 6136845 
14/10/2017, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, CANELONES, VILLA PORVENIR, 1, 583420, 6156480 
4/11/2017, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, TACUAREMBO, TACUAREMBO, 1, 596295, 6490430 
13/5/2017, RUTA 19 KILOMETRO 9.500 PROXIMO A PARADOR DE SAN MIGUEL., DESPISTE, LEVE, SÁBADO, 15, ROCHA, SIN DATOS, 1, 820340, 6267390 
23/12/2017, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, MALDONADO, MALDONADO, 1, 686795, 6135930 
6/5/2017, INDEPENDENCIA, CAÍDA, LEVE, SÁBADO, 15, FLORES, TRINIDAD, 1, 510015, 6291080 
20/1/2018, CAMINO MEDELLIN A 1KM DE RUTA 104, DESPISTE, LEVE, SÁBADO, 3, MALDONADO, SIN DATOS, 1, 699215, 6144160 
20/1/2018, CALLE 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MALDONADO, PLAYA GRANDE, 1, 655530, 6141945 
15/4/2017, FLORES MORA ESQ GRAL. RIVERA, CAÍDA, LEVE, SÁBADO, 22, TREINTA Y TRES, TREINTA Y TRES, 1, 743845, 6319590 
20/5/2017, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, SALTO, SALTO, 1, 409760, 6527005 
9/9/2017, RUTA 107 KM 17, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 7, CANELONES, SIN DATOS, 1, 571250, 6177080 
3/6/2017, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 21, SORIANO, SIN DATOS, 1, 408180, 6313670 
16/9/2017,  RUTA OCHO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 18, LAVALLEJA, MINAS, 1, 660870, 6194620 
11/11/2017, JOSE HILARION URIARTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, CERRO LARGO, RIO BRANCO, 1, 839845, 6388580 
10/3/2018, PRESIDENTE TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, MALDONADO, SAN CARLOS, 1, 690470, 6147460 
13/5/2017, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 4, SAN JOSE, SAN JOSE DE MAYO, 1, 526810, 6202435 
9/12/2017, AVENIDA ASENCIO, CAÍDA, GRAVE, SÁBADO, 15, SORIANO, MERCEDES, 1, 404780, 6321215 
26/8/2017, NO SE INGRESO, DESPISTE, GRAVE, SÁBADO, 17, TREINTA Y TRES, SIN DATOS, 1, 674785, 6328325 
23/9/2017, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 20, COLONIA, SIN DATOS, 1, 465845, 6225645 
30/9/2017,  CALLE 8, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CANELONES, SIN DATOS, 1, 583735, 6156100 
6/5/2017, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, SALTO, SALTO, 1, 408040, 6527635 
13/5/2017, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, SIN DATOS, 1, 570750, 6152000 
30/9/2017, JUAN JOSE MUÑOZ Y HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, MALDONADO, MALDONADO, 1, 685790, 6137445 
24/2/2018, RUTA 12 KM 81.000, DESPISTE, FATAL, SÁBADO, 6, COLONIA, SIN DATOS, 1, 440630, 6244055 
20/1/2018, MONES ROSES, CAÍDA, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 584955, 6139440 
29/4/2017, RUTA 1 KM 52.500, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, SAN JOSE, LIBERTAD, 1, 533955, 6167805 
16/9/2017,  EUGENIO SAINZ MARTINEZ, CAÍDA, LEVE, SÁBADO, 17, MALDONADO, FARO JOSE IGNACIO, 1, 715715, 6142425 
16/9/2017, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, PAYSANDU, PAYSANDU, 1, 398555, 6424025 
30/12/2017, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, FLORIDA, FLORIDA, 1, 572610, 6228235 
12/8/2017, MANUEL D RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, SAN JOSE, SAN JOSE DE MAYO, 1, 526090, 6200885 
3/6/2017, CAMINO DE LAS TROPAS --CERRO NORTE - LA PALOMA--, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 567370, 6141160 
24/6/2017, MANOLO LIMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 5, MALDONADO, PINARES - LAS DELICIAS, 1, 683200, 6137190 
3/6/2017, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, LAVALLEJA, MINAS, 1, 662785, 6194990 
1/4/2017, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 562065, 6147575 
27/1/2018, FRANCIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 21, MALDONADO, PUNTA DEL ESTE, 1, 687590, 6131965 
22/7/2017, EMILIO CASTELAR, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 1, MONTEVIDEO, MONTEVIDEO, 1, 580090, 6140485 
15/7/2017, RUTA INTER. Y ACCESO DE RUTA 11, DESPISTE, SIN LESIONADOS, SÁBADO, 22, CANELONES, ATLANTIDA, 1, 613060, 6152155 
31/3/2018, BAUPRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MALDONADO, PUNTA DEL ESTE, 1, 687885, 6129695 
17/3/2018, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, SORIANO, MERCEDES, 1, 404300, 6319670 
6/5/2017, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 7, CANELONES, SIN DATOS, 1, 568250, 6154595 
22/4/2017, NO SE INGRESO, DESPISTE, GRAVE, SÁBADO, 17, CANELONES, SIN DATOS, 1, 586730, 6161580 
26/8/2017, RUTA DIECINUEVE, DESPISTE, SIN LESIONADOS, SÁBADO, 22, DURAZNO, SIN DATOS, 1, 671335, 6337400 
27/5/2017, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, COLONIA, TARARIRAS, 1, 443605, 6208300 
16/12/2017, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 20, PAYSANDU, PAYSANDU, 1, 397385, 6424105 
